fecha,consumo_zona_1,temperatura,humedad,velocidad_viento,flujo_difuso_general,flujo_difuso
10/12/2017 11:20,36639.64989,24.74,50.79,0.075,596.2,95.6
10/12/2017 11:30,37313.96061,24.98,46.86,0.08,498.4,116.6
10/12/2017 11:40,37622.75711,25.65,45.09,0.076,690.2,170.3
10/12/2017 11:50,38032.38512,25.81,41.59,0.082,499.4,184.5
10/12/2017 12:00,38032.38512,25.98,42.39,0.082,728.0,242.9
10/12/2017 12:10,38246.65208,25.99,39.75,0.082,210.1,174.1
10/12/2017 12:20,37855.92998,25.39,43.19,0.083,178.0,140.0
10/12/2017 12:30,37824.42013,25.45,42.95,0.082,822.0,190.6
10/12/2017 12:40,37786.60832,25.59,43.02,0.081,367.6,190.6
10/12/2017 12:50,37540.83151,25.57,50.79,0.076,444.9,214.0
10/12/2017 13:00,37131.2035,24.78,55.63,0.071,230.0,149.2
10/12/2017 13:10,37232.03501,24.29,57.53,0.071,202.5,164.5
10/12/2017 13:20,36898.03063,24.17,57.86,0.069,237.8,198.3
10/12/2017 13:30,36639.64989,24.03,58.63,0.068,214.8,181.2
10/12/2017 13:40,36778.29322,24.02,60.96,0.068,192.7,162.0
10/12/2017 13:50,36538.81838,23.82,61.13,0.07,195.7,164.5
10/12/2017 14:00,36620.74398,23.86,61.86,0.07,209.4,179.0
10/12/2017 14:10,36356.06127,23.77,64.03,0.068,374.6,193.1
10/12/2017 14:20,36419.08096,23.62,66.66,0.068,190.2,153.7
10/12/2017 14:30,36047.26477,22.91,69.36,0.067,223.8,170.1
10/12/2017 14:40,36261.53173,22.76,69.9,0.069,159.4,132.6
10/12/2017 14:50,36072.47265,22.72,70.5,0.065,187.5,133.7
10/12/2017 15:00,36047.26477,22.72,70.8,0.067,240.8,186.3
10/12/2017 15:10,36015.75492,22.7,71.2,0.066,153.6,125.7
10/12/2017 15:20,36141.79431,22.54,71.4,0.07,123.3,105.2
10/12/2017 15:30,35719.56236,22.43,71.8,0.072,89.9,77.4
10/12/2017 15:40,35996.84902,22.46,71.8,0.069,138.3,119.0
10/12/2017 15:50,35606.12691,22.49,71.8,0.068,113.2,95.4
10/12/2017 16:00,34931.81619,22.43,72.4,0.065,175.2,124.9
10/12/2017 16:10,34711.24726,22.57,73.4,0.067,284.9,160.5
10/12/2017 16:20,34711.24726,22.64,72.9,0.07,139.6,112.5
10/12/2017 16:30,34641.9256,22.59,73.2,0.066,239.0,127.5
10/12/2017 16:40,34257.50547,22.72,73.1,0.069,181.2,97.3
10/12/2017 16:50,34522.18818,22.63,73.2,0.066,193.3,99.8
10/12/2017 17:00,34484.37637,22.61,73.1,0.068,140.4,84.3
10/12/2017 17:10,34749.05908,22.68,74.0,0.072,181.9,96.7
10/12/2017 17:20,35732.1663,22.71,74.5,0.076,162.0,94.1
10/12/2017 17:30,36778.29322,22.48,75.6,0.077,90.3,63.95
10/12/2017 17:40,38448.3151,22.39,76.3,0.074,174.6,84.7
10/12/2017 17:50,40868.27133,22.38,76.6,0.078,92.6,65.61
10/12/2017 18:00,44277.63676,22.22,77.1,0.083,37.78,32.22
10/12/2017 18:10,46880.35011,22.09,77.6,0.092,33.53,27.81
10/12/2017 18:20,47523.15098,22.03,78.1,0.078,34.68,23.07
10/12/2017 18:30,47548.35886,21.93,78.7,0.102,15.13,9.88
10/12/2017 18:40,47277.37418,21.88,78.9,0.083,4.289,3.601
10/12/2017 18:50,47277.37418,21.74,79.2,0.084,1.371,1.108
10/12/2017 19:00,47491.64114,21.5,79.7,0.094,0.347,0.326
10/12/2017 19:10,47661.79431,21.36,79.9,0.081,0.117,0.141
10/12/2017 19:20,47359.29978,21.21,79.9,0.081,0.051,0.1
10/12/2017 19:30,47416.01751,21.08,80.2,0.084,0.095,0.126
10/12/2017 19:40,47441.22538,21.03,80.0,0.083,0.073,0.107
10/12/2017 19:50,47245.86433,20.86,80.4,0.084,0.044,0.096
10/12/2017 20:00,46874.04814,20.82,80.7,0.08,0.066,0.13
10/12/2017 20:10,46943.3698,20.8,80.8,0.073,0.044,0.137
10/12/2017 20:20,46155.62363,20.43,81.1,0.085,0.062,0.082
10/12/2017 20:30,45657.76805,20.26,81.7,0.079,0.069,0.13
10/12/2017 20:40,45632.56018,19.97,82.2,0.079,0.051,0.156
10/12/2017 20:50,45147.30853,19.62,82.7,0.076,0.055,0.159
10/12/2017 21:00,44290.2407,19.68,83.9,0.073,0.08,0.122
10/12/2017 21:10,43861.70678,19.87,83.7,0.085,0.062,0.133
10/12/2017 21:20,43338.64333,19.5,84.4,0.089,0.059,0.133
10/12/2017 21:30,42626.52079,19.55,84.2,0.105,0.026,0.144
10/12/2017 21:40,42078.24945,19.5,84.3,0.121,0.04,0.17
10/12/2017 21:50,41397.63676,19.17,84.1,0.101,0.066,0.119
10/12/2017 22:00,40193.96061,18.93,84.0,0.103,0.066,0.104
10/12/2017 22:10,39084.814,18.55,83.4,0.1,0.051,0.082
10/12/2017 22:20,38076.49891,18.86,81.8,0.102,0.066,0.144
10/12/2017 22:30,37339.16849,19.97,75.6,0.11,0.059,0.1
10/12/2017 22:40,36267.8337,20.4,67.59,0.132,0.088,0.104
10/12/2017 22:50,35511.59737,20.52,64.69,0.108,0.051,0.137
10/12/2017 23:00,34623.01969,20.48,62.65,0.092,0.073,0.119
10/12/2017 23:10,33891.99125,20.38,62.79,0.095,0.08,0.104
10/12/2017 23:20,33173.56674,20.13,63.89,0.124,0.044,0.122
10/12/2017 23:30,32360.61269,20.1,64.69,0.138,0.051,0.115
10/12/2017 23:40,31616.98031,19.71,66.92,0.104,0.073,0.104
10/12/2017 23:50,30948.97155,19.28,67.59,0.12,0.08,0.093
10/13/2017 0:00,30715.79869,19.11,67.86,0.112,0.084,0.137
10/13/2017 0:10,30161.22538,18.98,68.12,0.109,0.062,0.13
10/13/2017 0:20,29675.97374,18.87,68.62,0.133,0.062,0.174
10/13/2017 0:30,29568.84026,18.62,69.79,0.108,0.062,0.074
10/13/2017 0:40,29323.06346,18.32,70.6,0.119,0.08,0.107
10/13/2017 0:50,28919.73742,18.23,71.1,0.128,0.066,0.104
10/13/2017 1:00,28686.56455,17.66,72.4,0.12,0.058,0.137
10/13/2017 1:10,28535.31729,17.58,72.3,0.111,0.066,0.137
10/13/2017 1:20,28068.97155,17.61,72.3,0.104,0.059,0.152
10/13/2017 1:30,27848.40263,17.94,71.2,0.094,0.069,0.111
10/13/2017 1:40,27558.51204,17.82,70.3,0.107,0.084,0.107
10/13/2017 1:50,27237.1116,17.98,69.73,0.127,0.088,0.119
10/13/2017 2:00,26934.61707,17.91,66.89,0.103,0.066,0.13
10/13/2017 2:10,26940.91904,17.76,67.39,0.125,0.062,0.107
10/13/2017 2:20,26966.12691,18.03,66.89,0.114,0.059,0.13
10/13/2017 2:30,26890.50328,18.21,65.49,0.097,0.084,0.078
10/13/2017 2:40,26751.85996,18.49,65.42,0.109,0.069,0.13
10/13/2017 2:50,26789.67177,18.69,62.49,0.093,0.069,0.104
10/13/2017 3:00,26562.80088,18.73,61.32,0.106,0.069,0.122
10/13/2017 3:10,26386.34573,18.67,60.55,0.094,0.077,0.096
10/13/2017 3:20,26537.593,18.63,60.25,0.095,0.077,0.13
10/13/2017 3:30,26480.87527,18.72,59.95,0.094,0.051,0.089
10/13/2017 3:40,26468.27133,18.68,60.62,0.088,0.048,0.159
10/13/2017 3:50,26606.91466,19.02,61.25,0.095,0.066,0.093
10/13/2017 4:00,26739.25602,19.22,61.26,0.114,0.051,0.133
10/13/2017 4:10,26669.93435,19.12,62.15,0.116,0.066,0.137
10/13/2017 4:20,26751.85996,18.89,62.69,0.101,0.069,0.126
10/13/2017 4:30,26978.73085,18.73,63.26,0.112,0.073,0.133
10/13/2017 4:40,26846.3895,18.68,62.79,0.1,0.066,0.152
10/13/2017 4:50,27211.90372,18.69,62.46,0.103,0.051,0.122
10/13/2017 5:00,27697.15536,18.67,62.59,0.099,0.091,0.111
10/13/2017 5:10,27558.51204,18.72,62.86,0.095,0.029,0.167
10/13/2017 5:20,27879.91247,18.81,63.39,0.105,0.059,0.107
10/13/2017 5:30,28106.78337,18.96,63.56,0.116,0.066,0.107
10/13/2017 5:40,28314.74836,19.07,62.16,0.1,0.069,0.141
10/13/2017 5:50,27779.08096,18.98,62.46,0.102,0.055,0.144
10/13/2017 6:00,27180.39387,18.93,62.66,0.103,0.066,0.167
10/13/2017 6:10,27136.28009,19.18,60.3,0.095,0.055,0.093
10/13/2017 6:20,27003.93873,19.0,61.19,0.086,0.048,0.096
10/13/2017 6:30,26487.17724,18.99,61.0,0.093,0.048,0.159
10/13/2017 6:40,25888.49015,18.78,61.43,0.089,0.069,0.093
10/13/2017 6:50,25573.39168,18.84,61.19,0.088,0.062,0.085
10/13/2017 7:00,25976.71772,18.8,61.33,0.097,0.132,0.133
10/13/2017 7:10,26619.5186,18.99,61.63,0.098,0.801,0.645
10/13/2017 7:20,27873.6105,19.7,58.29,0.1,4.311,3.442
10/13/2017 7:30,29134.00438,19.7,57.56,0.107,15.73,13.08
10/13/2017 7:40,29228.53392,19.39,58.66,0.105,46.51,27.23
10/13/2017 7:50,29631.85996,19.53,58.53,0.098,84.1,43.62
10/13/2017 8:00,30211.64114,19.84,57.63,0.092,126.9,58.11
10/13/2017 8:10,30797.72429,19.9,56.89,0.092,104.9,62.65
10/13/2017 8:20,31282.97593,19.93,56.12,0.087,110.8,75.8
10/13/2017 8:30,32045.51422,20.18,55.86,0.09,237.7,100.1
10/13/2017 8:40,32429.93435,20.64,54.86,0.088,312.1,109.9
10/13/2017 8:50,33079.0372,21.1,53.66,0.088,324.4,99.5
10/13/2017 9:00,33614.7046,21.45,52.26,0.09,303.9,70.7
10/13/2017 9:10,33646.21444,21.58,52.96,0.087,349.5,92.5
10/13/2017 9:20,33570.59081,22.11,52.69,0.09,334.1,141.3
10/13/2017 9:30,33999.12473,22.71,50.85,0.088,377.5,157.1
10/13/2017 9:40,34213.39168,23.08,47.09,0.088,300.4,147.6
10/13/2017 9:50,34786.8709,23.23,48.09,0.089,335.7,131.2
10/13/2017 10:00,34982.23195,23.43,47.09,0.089,327.3,145.1
10/13/2017 10:10,35209.10284,23.47,47.89,0.087,369.3,123.5
10/13/2017 10:20,35681.75055,23.58,48.86,0.091,381.9,111.9
10/13/2017 10:30,36116.58643,23.5,49.59,0.083,455.8,108.2
10/13/2017 10:40,36488.40263,23.85,49.22,0.083,402.5,113.9
10/13/2017 10:50,36513.6105,24.04,47.96,0.086,531.9,110.2
10/13/2017 11:00,36538.81838,24.21,47.19,0.084,535.0,122.5
10/13/2017 11:10,36614.44201,24.45,46.59,0.084,282.2,148.8
10/13/2017 11:20,36916.93654,24.48,48.42,0.085,455.7,172.0
10/13/2017 11:30,36809.80306,24.14,49.36,0.084,269.8,131.2
10/13/2017 11:40,37030.37199,24.23,49.29,0.083,339.6,122.4
10/13/2017 11:50,37024.07002,24.61,48.26,0.081,559.4,137.0
10/13/2017 12:00,36639.64989,24.88,46.76,0.083,530.4,136.7
10/13/2017 12:10,36519.91247,24.73,46.76,0.087,462.0,122.1
10/13/2017 12:20,36419.08096,24.9,46.16,0.087,711.0,117.0
10/13/2017 12:30,35801.48796,25.3,46.19,0.09,732.0,116.2
10/13/2017 12:40,35927.52735,25.73,44.09,0.091,525.3,138.5
10/13/2017 12:50,35877.1116,25.6,43.59,0.092,748.0,202.8
10/13/2017 13:00,36003.15098,25.68,43.62,0.087,462.3,183.7
10/13/2017 13:10,36085.07659,25.16,44.25,0.087,203.5,170.4
10/13/2017 13:20,35782.58206,25.41,45.92,0.083,183.9,160.8
10/13/2017 13:30,35952.73523,24.87,53.06,0.073,169.3,150.1
10/13/2017 13:40,35719.56236,23.91,56.66,0.073,170.7,151.3
10/13/2017 13:50,35505.2954,23.33,57.36,0.073,169.5,152.9
10/13/2017 14:00,35725.86433,23.27,58.29,0.072,427.6,148.8
10/13/2017 14:10,35587.22101,23.37,61.03,0.074,336.2,184.6
10/13/2017 14:20,35316.23632,22.92,63.69,0.074,345.4,188.6
10/13/2017 14:30,35669.14661,22.74,64.96,0.07,172.7,138.0
10/13/2017 14:40,35776.28009,22.72,64.96,0.071,513.3,151.2
10/13/2017 14:50,35076.76149,23.11,65.03,0.076,555.2,126.5
10/13/2017 15:00,34162.97593,23.01,64.06,0.073,285.1,143.3
10/13/2017 15:10,34931.81619,23.04,61.63,0.077,325.4,150.5
10/13/2017 15:20,34749.05908,23.66,60.86,0.073,277.5,144.6
10/13/2017 15:30,34326.82713,23.51,60.26,0.07,163.2,123.0
10/13/2017 15:40,33828.97155,23.57,60.92,0.07,155.9,102.8
10/13/2017 15:50,33387.8337,23.91,59.52,0.085,151.2,117.2
10/13/2017 16:00,33400.43764,24.13,58.09,0.08,261.2,172.6
10/13/2017 16:10,33236.58643,24.12,56.72,0.089,167.8,129.6
10/13/2017 16:20,33532.77899,24.0,56.39,0.08,189.9,95.1
10/13/2017 16:30,33520.17505,23.87,56.79,0.088,165.6,104.1
10/13/2017 16:40,33425.64551,24.01,56.42,0.087,199.5,89.4
10/13/2017 16:50,33501.26915,24.35,55.32,0.085,150.4,81.6
10/13/2017 17:00,33469.7593,24.48,53.28,0.086,127.3,80.4
10/13/2017 17:10,33910.89716,24.49,52.95,0.095,123.8,71.1
10/13/2017 17:20,34887.70241,24.44,53.42,0.089,149.2,65.08
10/13/2017 17:30,35637.63676,24.3,53.35,0.09,80.7,46.55
10/13/2017 17:40,36967.3523,24.15,53.45,0.089,42.24,27.05
10/13/2017 17:50,38927.26477,24.1,53.62,0.087,31.77,23.45
10/13/2017 18:00,42216.89278,24.12,53.62,0.086,22.9,18.02
10/13/2017 18:10,44290.2407,24.12,53.82,0.086,20.26,14.54
10/13/2017 18:20,45109.49672,24.01,54.38,0.086,12.08,9.77
10/13/2017 18:30,45298.5558,23.94,54.58,0.087,11.25,8.5
10/13/2017 18:40,45153.6105,23.84,54.65,0.084,6.091,5.257
10/13/2017 18:50,45386.78337,23.74,54.22,0.088,2.073,1.749
10/13/2017 19:00,45014.96718,23.64,54.89,0.089,0.413,0.419
10/13/2017 19:10,45128.40263,23.4,56.09,0.089,0.102,0.111
10/13/2017 19:20,45059.08096,23.16,57.09,0.082,0.062,0.085
10/13/2017 19:30,45071.6849,22.9,57.96,0.087,0.08,0.093
10/13/2017 19:40,45084.28884,22.72,58.82,0.085,0.059,0.115
10/13/2017 19:50,45065.38293,22.65,59.29,0.091,0.106,0.085
10/13/2017 20:00,44737.68053,22.48,59.59,0.085,0.08,0.093
10/13/2017 20:10,44536.01751,22.24,60.59,0.084,0.08,0.089
10/13/2017 20:20,44510.80963,22.1,61.36,0.082,0.084,0.104
10/13/2017 20:30,44208.3151,21.91,62.16,0.086,0.077,0.078
10/13/2017 20:40,43981.4442,21.92,62.29,0.086,0.062,0.1
10/13/2017 20:50,44233.52298,21.78,62.86,0.084,0.048,0.119
10/13/2017 21:00,44069.67177,21.71,63.09,0.084,0.051,0.144
10/13/2017 21:10,43452.07877,21.53,63.62,0.091,0.069,0.096
10/13/2017 21:20,42973.1291,21.34,63.82,0.088,0.08,0.067
10/13/2017 21:30,42153.87309,20.74,64.96,0.072,0.062,0.104
10/13/2017 21:40,41485.86433,20.59,65.96,0.075,0.121,0.082
10/13/2017 21:50,40824.15755,20.54,65.92,0.076,0.091,0.111
10/13/2017 22:00,39967.08972,20.11,66.49,0.07,0.062,0.104
10/13/2017 22:10,39059.60613,19.73,67.56,0.076,0.051,0.122
10/13/2017 22:20,38391.59737,19.66,68.09,0.075,0.048,0.089
10/13/2017 22:30,37698.38074,19.66,69.26,0.09,0.088,0.104
10/13/2017 22:40,36664.85777,19.67,69.69,0.09,0.08,0.078
10/13/2017 22:50,35782.58206,19.71,71.1,0.092,0.062,0.082
10/13/2017 23:00,34856.19256,20.13,70.8,0.094,0.088,0.063
10/13/2017 23:10,34043.23851,19.99,70.5,0.109,0.066,0.096
10/13/2017 23:20,33217.68053,19.74,71.3,0.102,0.069,0.111
10/13/2017 23:30,32650.50328,19.44,72.0,0.102,0.084,0.093
10/13/2017 23:40,32158.94967,19.1,72.4,0.107,0.069,0.122
10/13/2017 23:50,31402.71335,18.91,73.5,0.101,0.073,0.122
10/14/2017 0:00,30955.27352,18.86,73.2,0.1,0.055,0.107
10/14/2017 0:10,30350.28446,18.66,74.4,0.102,0.069,0.126
10/14/2017 0:20,29770.50328,18.81,74.4,0.131,0.059,0.115
10/14/2017 0:30,29341.96937,18.81,73.6,0.117,0.069,0.1
10/14/2017 0:40,29089.89059,18.74,73.7,0.106,0.077,0.093
10/14/2017 0:50,28856.71772,18.67,74.4,0.107,0.084,0.104
10/14/2017 1:00,28604.63895,18.52,75.0,0.108,0.062,0.111
10/14/2017 1:10,28201.31291,18.34,76.2,0.094,0.066,0.107
10/14/2017 1:20,28037.46171,18.16,77.0,0.097,0.08,0.104
10/14/2017 1:30,27747.57112,18.03,78.5,0.095,0.077,0.078
10/14/2017 1:40,27363.15098,17.96,78.9,0.096,0.084,0.093
10/14/2017 1:50,27186.69584,17.87,79.0,0.091,0.055,0.144
10/14/2017 2:00,27224.50766,17.87,78.7,0.107,0.077,0.148
10/14/2017 2:10,27085.86433,17.88,78.4,0.107,0.077,0.133
10/14/2017 2:20,26726.65208,17.75,78.5,0.132,0.066,0.13
10/14/2017 2:30,26632.12254,17.66,78.5,0.138,0.106,0.107
10/14/2017 2:40,26732.95405,17.46,77.9,0.099,0.055,0.119
10/14/2017 2:50,26556.49891,17.2,77.8,0.087,0.066,0.126
10/14/2017 3:00,26430.45952,16.75,78.5,0.082,0.099,0.093
10/14/2017 3:10,26480.87527,16.58,79.3,0.089,0.051,0.137
10/14/2017 3:20,26537.593,16.64,79.9,0.085,0.091,0.096
10/14/2017 3:30,26430.45952,16.66,79.7,0.088,0.069,0.104
10/14/2017 3:40,26405.25164,16.86,80.2,0.091,0.055,0.119
10/14/2017 3:50,26537.593,16.83,79.5,0.098,0.051,0.122
10/14/2017 4:00,26493.47921,17.22,79.6,0.102,0.113,0.074
10/14/2017 4:10,26405.25164,17.31,79.5,0.101,0.051,0.1
10/14/2017 4:20,26524.98906,16.97,80.0,0.099,0.051,0.115
10/14/2017 4:30,26443.06346,16.46,81.2,0.109,0.091,0.093
10/14/2017 4:40,26714.04814,16.3,81.4,0.092,0.069,0.126
10/14/2017 4:50,26934.61707,16.03,82.3,0.091,0.051,0.137
10/14/2017 5:00,27514.39825,16.12,82.0,0.096,0.062,0.163
10/14/2017 5:10,27697.15536,16.25,81.7,0.104,0.048,0.096
10/14/2017 5:20,27400.9628,16.6,81.6,0.095,0.077,0.126
10/14/2017 5:30,27545.9081,16.67,81.9,0.098,0.044,0.148
10/14/2017 5:40,27375.75492,16.5,82.3,0.101,0.059,0.085
10/14/2017 5:50,26764.46389,16.06,82.8,0.097,0.059,0.104
10/14/2017 6:00,26064.9453,15.84,83.2,0.097,0.084,0.144
10/14/2017 6:10,25428.44639,15.7,83.4,0.092,0.04,0.111
10/14/2017 6:20,25636.41138,15.59,83.8,0.091,0.084,0.119
10/14/2017 6:30,25138.5558,15.51,83.8,0.084,0.073,0.126
10/14/2017 6:40,24785.64551,15.37,84.0,0.087,0.048,0.119
10/14/2017 6:50,24464.24508,15.3,84.4,0.094,0.073,0.107
10/14/2017 7:00,25132.25383,15.19,84.9,0.096,0.132,0.193
10/14/2017 7:10,25585.99562,15.16,85.1,0.095,1.042,0.856
10/14/2017 7:20,26178.38074,15.19,85.1,0.093,3.4,2.771
10/14/2017 7:30,26934.61707,15.03,85.0,0.095,8.88,7.11
10/14/2017 7:40,27697.15536,15.24,85.0,0.084,26.16,14.2
10/14/2017 7:50,27961.83807,15.63,84.6,0.093,53.21,21.79
10/14/2017 8:00,28636.1488,16.04,83.7,0.099,79.4,27.72
10/14/2017 8:10,29272.6477,16.49,83.3,0.09,103.2,31.69
10/14/2017 8:20,30154.92341,16.61,82.8,0.105,130.5,35.27
10/14/2017 8:30,30564.55142,16.56,81.9,0.099,161.7,37.63
10/14/2017 8:40,31037.19912,16.73,81.0,0.089,189.9,40.89
10/14/2017 8:50,31610.67834,17.17,80.4,0.1,219.4,43.59
10/14/2017 9:00,32366.91466,17.51,78.5,0.09,248.8,45.18
10/14/2017 9:10,32789.14661,17.74,76.6,0.086,279.6,46.03
10/14/2017 9:20,33116.84902,18.09,75.9,0.088,310.0,47.92
10/14/2017 9:30,33299.60613,18.51,74.0,0.087,339.5,49.72
10/14/2017 9:40,33608.40263,18.97,72.6,0.091,367.2,51.17
10/14/2017 9:50,33810.06565,19.63,71.1,0.093,397.2,52.13
10/14/2017 10:00,34396.1488,20.31,69.47,0.097,421.9,53.25
10/14/2017 10:10,35108.27133,20.68,66.53,0.104,445.4,53.05
10/14/2017 10:20,35309.93435,21.17,65.43,0.104,471.3,52.32
10/14/2017 10:30,35650.2407,22.09,63.8,0.112,494.2,52.43
10/14/2017 10:40,36412.77899,22.52,60.13,0.085,515.9,53.82
10/14/2017 10:50,36734.17943,22.76,59.8,0.095,532.7,57.27
10/14/2017 11:00,36614.44201,23.04,58.86,0.08,548.0,59.74
10/14/2017 11:10,36456.89278,23.12,58.66,0.085,567.0,59.54
10/14/2017 11:20,36608.14004,23.25,58.46,0.082,580.8,61.33
10/14/2017 11:30,36797.19912,23.42,60.2,0.088,602.1,61.09
10/14/2017 11:40,37263.54486,23.28,61.2,0.085,615.5,63.24
10/14/2017 11:50,37036.67396,23.29,61.83,0.089,629.3,73.1
10/14/2017 12:00,36545.12035,23.45,62.0,0.096,642.7,83.7
10/14/2017 12:10,37011.46608,23.41,63.33,0.082,650.7,88.9
10/14/2017 12:20,35889.71554,23.24,64.3,0.109,667.6,97.6
10/14/2017 12:30,36444.28884,23.2,64.36,0.081,659.0,105.3
10/14/2017 12:40,37206.82713,23.1,64.86,0.093,440.1,108.9
10/14/2017 12:50,37295.0547,23.11,65.33,0.099,624.6,117.8
10/14/2017 13:00,37137.50547,23.07,66.6,0.106,369.7,149.1
10/14/2017 13:10,37162.71335,22.92,67.8,0.089,461.9,141.3
10/14/2017 13:20,36803.50109,22.94,68.43,0.089,377.8,123.4
10/14/2017 13:30,36853.91685,22.99,68.0,0.099,417.7,153.6
10/14/2017 13:40,36475.79869,22.72,69.06,0.094,277.2,161.6
10/14/2017 13:50,36330.85339,22.86,68.73,0.094,405.3,220.9
10/14/2017 14:00,36097.68053,22.65,69.9,0.098,275.0,221.0
10/14/2017 14:10,35662.84464,22.65,70.5,0.093,552.2,204.6
10/14/2017 14:20,35372.95405,22.85,69.8,0.098,411.2,147.4
10/14/2017 14:30,35322.53829,22.59,69.36,0.106,300.1,154.9
10/14/2017 14:40,35429.67177,22.42,70.4,0.102,250.6,167.3
10/14/2017 14:50,35190.19694,22.37,71.1,0.091,381.5,187.9
10/14/2017 15:00,35057.85558,22.48,70.5,0.103,321.1,130.4
10/14/2017 15:10,34755.36105,22.39,70.5,0.097,207.7,143.8
10/14/2017 15:20,34875.09847,22.44,70.5,0.088,371.6,175.2
10/14/2017 15:30,34686.03939,22.64,70.3,0.088,514.3,130.4
10/14/2017 15:40,34465.47046,22.63,70.0,0.094,350.7,91.8
10/14/2017 15:50,34112.56018,22.62,70.1,0.088,427.3,102.4
10/14/2017 16:00,33835.27352,22.62,69.67,0.091,408.0,98.6
10/14/2017 16:10,33513.87309,22.68,70.0,0.093,365.0,77.6
10/14/2017 16:20,33394.13567,22.82,69.79,0.096,327.3,72.6
10/14/2017 16:30,33532.77899,22.73,69.22,0.095,307.6,70.7
10/14/2017 16:40,34225.99562,22.68,69.59,0.102,279.0,67.91
10/14/2017 16:50,34635.62363,22.68,69.62,0.106,250.6,63.64
10/14/2017 17:00,35007.43982,22.63,69.76,0.101,229.4,62.82
10/14/2017 17:10,35234.31072,22.54,70.1,0.103,197.3,55.35
10/14/2017 17:20,36179.60613,22.46,70.3,0.116,164.5,49.32
10/14/2017 17:30,37194.22319,22.34,70.7,0.09,137.3,43.71
10/14/2017 17:40,38454.61707,22.25,71.0,0.106,113.0,40.36
10/14/2017 17:50,40112.03501,22.11,71.4,0.104,91.1,35.22
10/14/2017 18:00,43527.70241,21.98,72.1,0.11,67.51,29.2
10/14/2017 18:10,44914.13567,21.9,72.5,0.105,47.02,23.75
10/14/2017 18:20,45538.03063,21.74,73.4,0.091,28.3,17.43
10/14/2017 18:30,45745.99562,21.63,73.9,0.09,11.37,9.51
10/14/2017 18:40,45594.74836,21.5,74.7,0.076,5.104,4.353
10/14/2017 18:50,45361.57549,21.37,75.4,0.07,1.835,1.545
10/14/2017 19:00,45853.1291,21.31,75.7,0.065,0.325,0.319
10/14/2017 19:10,45846.82713,21.27,76.0,0.065,0.091,0.082
10/14/2017 19:20,45878.33698,21.2,76.3,0.067,0.08,0.104
10/14/2017 19:30,46004.37637,21.17,76.6,0.073,0.062,0.104
10/14/2017 19:40,45827.92123,21.07,76.7,0.074,0.091,0.093
10/14/2017 19:50,45449.80306,20.68,77.4,0.079,0.066,0.107
10/14/2017 20:00,45141.00656,20.37,77.9,0.08,0.091,0.089
10/14/2017 20:10,45077.98687,20.07,78.5,0.081,0.084,0.074
10/14/2017 20:20,44750.28446,19.94,79.1,0.077,0.073,0.104
10/14/2017 20:30,44353.26039,19.69,79.5,0.075,0.099,0.067
10/14/2017 20:40,44472.99781,19.65,80.0,0.076,0.091,0.07
10/14/2017 20:50,44517.1116,19.36,80.2,0.071,0.077,0.096
10/14/2017 21:00,44170.50328,19.09,80.8,0.071,0.073,0.133
10/14/2017 21:10,44164.20131,18.84,81.5,0.069,0.088,0.13
10/14/2017 21:20,43590.7221,18.8,82.1,0.069,0.062,0.141
10/14/2017 21:30,42765.16411,18.94,82.6,0.066,0.044,0.119
10/14/2017 21:40,42134.96718,18.98,82.4,0.074,0.059,0.115
10/14/2017 21:50,41511.07221,18.76,82.9,0.079,0.062,0.111
10/14/2017 22:00,40950.19694,18.57,83.5,0.074,0.059,0.115
10/14/2017 22:10,39771.72867,18.67,84.1,0.081,0.051,0.074
10/14/2017 22:20,38971.37856,18.91,84.0,0.083,0.059,0.096
10/14/2017 22:30,38114.31072,19.1,84.0,0.08,0.069,0.111
10/14/2017 22:40,37087.08972,19.0,83.6,0.079,0.102,0.104
10/14/2017 22:50,36255.22976,18.68,83.7,0.078,0.048,0.141
10/14/2017 23:00,35272.12254,18.46,83.8,0.08,0.069,0.104
10/14/2017 23:10,34749.05908,18.5,84.3,0.085,0.066,0.111
10/14/2017 23:20,33973.91685,18.61,84.2,0.085,0.069,0.089
10/14/2017 23:30,33274.39825,18.49,84.3,0.083,0.069,0.119
10/14/2017 23:40,32474.04814,18.47,84.3,0.084,0.073,0.093
10/14/2017 23:50,32121.13786,18.31,84.4,0.082,0.062,0.141
10/15/2017 0:00,31251.46608,18.13,84.8,0.081,0.073,0.1
10/15/2017 0:10,30684.28884,18.16,85.2,0.082,0.055,0.133
10/15/2017 0:20,30192.73523,18.35,85.1,0.082,0.073,0.085
10/15/2017 0:30,29776.80525,17.82,85.0,0.08,0.044,0.115
10/15/2017 0:40,29449.10284,17.79,85.0,0.081,0.044,0.122
10/15/2017 0:50,29228.53392,17.46,84.8,0.083,0.062,0.115
10/15/2017 1:00,28875.62363,17.21,85.1,0.082,0.08,0.122
10/15/2017 1:10,28465.99562,17.13,85.3,0.082,0.077,0.133
10/15/2017 1:20,28428.18381,17.02,85.5,0.082,0.059,0.126
10/15/2017 1:30,27974.44201,16.98,85.9,0.082,0.048,0.096
10/15/2017 1:40,27545.9081,17.1,86.0,0.082,0.077,0.115
10/15/2017 1:50,27312.73523,17.25,85.8,0.079,0.055,0.13
10/15/2017 2:00,27098.46827,17.34,85.7,0.078,0.066,0.137
